image_id,predicted,actual
61209225_8512e1dad5,startseq the airplane of the green and white and white and white and white and white and white and white and white and white and white and white and white and white and white and white,startseq civil war reenactment with cannon teams firing cannons endseq
613030608_4355e007c7,startseq man in black outfit is sitting on the swing endseq,startseq child holding up sign with skull and crossbones endseq
613900608_2e49415772,startseq two people are playing in the street endseq,"startseq ""a dancer in dancing pose on the street audience in the backgound ."" endseq"
615916000_5044047d71,startseq girl in pink dress and black dress is posing for picture endseq,startseq dark haired woman in black and gold walking through street festival endseq
616045808_0286d0574b,startseq the police officer is doing trick on the street endseq,startseq person in dress and pink feathered hat rides unicycle in parade endseq
616177206_0e16c33f6b,startseq woman in black jacket and sunglasses is standing in the street endseq,startseq black policeman is smiling at larger woman endseq
617038406_4092ee91dd,startseq three children are posing for picture endseq,startseq group of people gathering around bag of groceries endseq
618292739_0fdc2ccab0,startseq the woman in the green top and hat and hat and hat and long hat and long hat and long hat and long hat and long hat and long hat and long hat and long,startseq girl is running towards field of tall flowers endseq
618771382_459bb492e4,startseq the skater is being sprayed by the street endseq,startseq one girl is hugging another girl in front of an american flag endseq
619169586_0a13ee7c21,startseq man sits on top of mountain endseq,startseq woman in brown jacket is standing on rock with forested background endseq
621000329_84f48948eb,startseq young girl in pink shirt and sunglasses is wearing sunglasses and sunglasses endseq,startseq little girl smiles as she wears white bowl on the top of her head endseq
624058168_f1c5e87e59,startseq dog is walking on the sand endseq,startseq black and white dog jumping into the air endseq
624742559_ff467d8ebc,startseq the boy is sliding down the height of metal train endseq,startseq child in green hat swings on monkey bars at blue playground endseq
630476551_2ee7399f77,startseq the girl in the blue shirt is surfing endseq,startseq child is playing on the beach splashing water everywhere endseq
632251903_b36701a5e9,startseq two people are climbing on the water endseq,startseq man in blue swimsuit jumps from cliff into the water while another man watches endseq
632608471_a70461f123,startseq crowd of people are gathered in front of crowd endseq,startseq group of little girls perform recital onstage dressed in all white endseq
633456174_b768c1d6cd,startseq the boy is wearing blue shirt and white shirt is walking on the street endseq,startseq boy in black shirt has thrown snowball that has left trail of snow behind it in the air endseq
634891010_9fa189effb,startseq three dogs are playing in the sand endseq,startseq black and white dog jumping out of the water and brown dog shaking off endseq
635444010_bd81c89ab7,startseq woman in red shirt is walking down the street endseq,startseq large woman with pink feather boa strolls down the sidewalk endseq
636503038_17ca82b50f,startseq woman in blue jacket and white jacket is standing on the edge of the ocean endseq,"startseq ""three fishers walk over rocks toward water lake and cloudy sky in background ."" endseq"
637342973_89f6fac1f7,startseq two dogs are playing tug of war endseq,startseq pink ball is being held up before three dogs on beach endseq
639120223_7db6bdb61f,startseq three people are sitting in front of store endseq,startseq two grocery store employees talk at checkstand endseq
639865690_d66d480879,startseq man in black jacket is walking on the grass endseq,startseq the two boys are playing with fake swords endseq
640053014_549d2f23d2,startseq person on bmx bike is riding his bike on the ground endseq,startseq cyclist on neon yellow bike is airborne endseq
640203018_c0e7175831,startseq crowd of people are sitting on the street endseq,startseq man is riding tiny motorcycle through busy market endseq
640409060_6af18fdd54,startseq girl in pink dress and pink shirt is blowing bubbles endseq,startseq little girl in white sundress smiles and slides down blue slide endseq
640506101_ae1145b6d1,startseq the brown dog is laying in the grass endseq,"startseq ""a man and big brown dog are playing tug-of-war with toy outside ."" endseq"
641893280_36fd6e886a,startseq dog and white dog are standing in the grass endseq,startseq brown dog and white dog are running across stony hillock endseq
642987597_03b21a1437,startseq man wearing glasses is climbing rock face endseq,startseq girl in tree endseq
649596742_5ba84ce946,startseq the dog is running in the grass endseq,startseq big dog sniffs little dog endseq
652542470_60e858da64,startseq the woman in the orange shirt and white shirt is wearing blue shirt and white shirt endseq,startseq girl prepares herself for the swim meet endseq
654130822_4aeb1f1273,startseq two people are wearing swimming wear swimming pool endseq,startseq close shot of young swimmer sitting on the edge of pool in front of others endseq
656260720_a7db4ce48b,startseq woman in red shirt and white shirt is being pulled by the middle of crowd endseq,"startseq ""a girl in bathing suit swim cap and goggles ."" endseq"
661546153_9d30db6984,startseq child in pink shirt is sitting in the air with colorful toy in the background endseq,startseq baby is in an activity chair in child 's playroom endseq
661749711_6f408dad62,startseq the dog is laying on the grass endseq,startseq dog jumps to catch red ball outside endseq
661755629_602ea4cf09,startseq the dog is running through the grass endseq,startseq black and brown dog with red ball overhead plays in the grass endseq
661757041_61e131e913,startseq the dog is playing in the grass endseq,startseq little dog is attempting to catch red ball endseq
662606040_8cc8cd9f1b,startseq the dog is laying on the grass endseq,startseq brown and black dog running to fetch red ball endseq
664341930_bd5c8b60ea,startseq woman in red shirt is sitting on bed endseq,startseq child does karate kick and jumps from red couch endseq
664470170_6a1ad20c45,startseq little girl in walker endseq,startseq baby and toddler are smiling whilst playing in nursery endseq
667626_18933d713e,startseq dog is in the water endseq,startseq girl is stretched out in shallow water endseq
670609997_5c7fdb3f0b,startseq dog jumps over bowl endseq,startseq black and white dog jumping in the air to catch frisbee endseq
673806038_0a3682a83f,startseq two men are sitting on the air endseq,startseq boy in green wetsuit takes his turn in water sprinkler and group of others wait endseq
684255145_db3f8e3e46,startseq boy in blue shirt is jumping into the water endseq,startseq child does handstand in pool endseq
684375286_09cc1aa778,startseq dog is sitting on the grass endseq,startseq small black dog is playing tug of war with large brown dog wearing yellow triangle endseq
687513087_413d4a3a3b,startseq two puppies are fighting on the ground endseq,startseq two black dogs are bearing their teeth beside white couch endseq
688210930_85c5675d5b,startseq crowd of people are sitting on the frog ride endseq,startseq blue-robed and hooded figure is walking past occupied tables in an upper-class room endseq
688940111_325a74674a,startseq young boy in red shirt is wearing red shirt and red shirt endseq,startseq boy holding cookie and wearing red hat is looking at the camera endseq
689359034_4a64c24ca4,startseq the man is sitting on the side of the water endseq,startseq family waits next to some portable toilets in the city endseq
689776124_07f560a920,startseq dog is running through the grass endseq,startseq black dog is happily running through the grass endseq
691770760_48ce80a674,startseq dog jumps over dock endseq,startseq brown dog leaping from dock into the water endseq
69189650_6687da7280,startseq dog running through the grass endseq,startseq brown dog is running through brown field endseq
693164706_9624582e69,startseq boy in blue shirt is standing on the edge of water endseq,startseq boy in red hooded-coat is riding pool broom like horse in an empty pool endseq
693450725_8ad72389e6,startseq the dog is jumping over the grass endseq,startseq closeup of brown dog in front of building endseq
693785581_68bec8312a,startseq the skateboarder is wearing red shirt endseq,startseq boy does flip while another boy stands on the matt endseq
694496803_f2a05869cf,startseq woman in green shirt is walking on the street endseq,startseq man balances ball on japanese umbrella endseq
696663662_232edd58af,startseq two newborn puppies are sitting on the floor endseq,startseq boy with broken arm is resting in bed endseq
69710411_2cf537f61f,startseq family are sitting on the ground at the table endseq,startseq group of people are sitting around campfire at night endseq
69710415_5c2bfb1058,startseq two people are sitting on the beach endseq,startseq group of people stand at the edge of cliff over the ocean endseq
697490420_67d8d2a859,startseq man in red shirt is sitting on the edge of the ocean endseq,startseq man in bathing suit stands near yellow kayak endseq
697582336_601462e052,startseq brown dog is running through the grass endseq,startseq black and brown dog running across the grass endseq
697778778_b52090709d,startseq the man is climbing rock endseq,startseq three climbers on rocks near waterfall endseq
698107542_3aa0ba78b4,startseq girl in green shirt and green shirt is sitting on the jungle gym endseq,startseq young child raises her arms while jumping on yellow blow-up toy endseq
700884207_d3ec546494,startseq two girls are sitting on top of bedspread endseq,startseq baby is dressed up in pink gear and staring while an adult holds her steady endseq
701816897_221bbe761a,startseq two girls are jumping into pool endseq,startseq woman watching two kids playing at pool endseq
707941195_4386109029,startseq dog is running through the grass endseq,"startseq ""a black dog stands on rock green fields behind him ."" endseq"
707972553_36816e53a2,startseq girl in yellow shirt and white shirt is standing in the water endseq,startseq child in straw hat stands on stones at beach endseq
708860480_1a956ae0f7,startseq dog is in the snow endseq,startseq boy in swimming pool endseq
708945669_08e7ffb9a7,startseq man scales rock endseq,startseq man crouches down to take picture endseq
709373049_15b8b6457a,startseq the boy is riding on swing endseq,startseq little girl plays with the tire swing at the playground endseq
70995350_75d0698839,startseq snowboarder is jumping over the air over the air endseq,startseq kite surfer is doing flip over the waves endseq
710878348_323082babd,startseq woman in bathing suit and white shorts and white shorts and white shorts and white shorts and white shorts and white shorts and white shorts and white shorts and white shorts and white shorts and,startseq boy jumping in the air on the beach endseq
716597900_b72c58362c,startseq people are standing on the beach endseq,startseq an adult and three children walk along the beach endseq
717673249_ac998cfbe6,startseq two dogs are running in the grass endseq,startseq two dogs play in the grass endseq
719837187_3e7bf1d472,startseq dog in yellow jacket is running through the air endseq,startseq wet brown dog is jumping into the air to try and catch basketball with his mouth endseq
720208977_f44c2bba5b,startseq group of people in bathing suits are in the water endseq,startseq group of children from many races are standing in the fountain of busy plaza endseq
72218201_e0e9c7d65b,startseq two people are walking down the ice endseq,startseq group of children run footrace in the snow endseq
724702877_f2a938766b,startseq dog is playing in the air endseq,startseq dog has jumped in the air to catch tennis ball endseq
72964268_d532bb8ec7,startseq man in blue jacket is standing on the water endseq,startseq man in wetsuit with surfboard walks along beach endseq
732468337_a37075225e,startseq two girls are laying on green tub with green balls endseq,startseq naked baby and toddler are playing with red fingerpaints endseq
733172023_5810350af6,startseq the woman is standing on the street endseq,startseq girl in an orange tank top stands outside cafe endseq
733752482_ee01a419e5,startseq brown dog is running on the grass endseq,startseq brown and white dog is running on the grass endseq
733964952_69f011a6c4,startseq two children sitting on bench reading bench endseq,startseq man is sitting by large plant waiting to shine customer 's shoes endseq
733965014_1a0b2b5ee9,startseq two dogs are laying on the grass endseq,startseq boy lays on top of girl in field endseq
735787579_617b047319,startseq three girls in dresses and dancing endseq,"startseq ""a child at party swings bat at pinata encouraged by father ."" endseq"
742073622_1206be8f7f,startseq the boy in the white shirt is skateboarding endseq,startseq boy stands in the road wearing big red hat endseq
743571049_68080e8751,startseq girl in pink dress and flowers endseq,startseq boy waves around sparkler endseq
745563422_f4fa7d9157,startseq bride is standing in cheery restaurant endseq,startseq blond woman wearing an apron standing in front of bar with several empty wine glasses endseq
745880539_cd3f948837,startseq the dog is in the green and white dog endseq,startseq dog coming out of large yellow tube endseq
745966757_6d16dfad8f,startseq woman in red shirt and helmet is riding bike endseq,startseq young girl has on rollerblades and looks ready to give it try endseq
746787916_ceb103069f,startseq the little boy is laying on the grass endseq,startseq little white dog runs out of yellow tube while man runs along clapping endseq
747242766_afdc9cb2ba,startseq the brown dog is running through the grass endseq,startseq brown dog with very floppy ears runs through field of emerald grass endseq
747921928_48eb02aab2,startseq young girl in pink shirt and pink shirt is eating guitar endseq,startseq boy holds two sparklers endseq
749840385_e004bf3b7c,startseq two girls are sitting on the back of hallway endseq,startseq man in white shirt is on his cellphone by the gate endseq
750196276_c3258c6f1b,startseq boy in blue shirt is sitting on the street endseq,startseq boy runs near some steps endseq
751074141_feafc7b16c,startseq young girl in pink shirt is sitting on the grass endseq,startseq boy being pulled on shovel endseq
751109943_2a7f8e117f,startseq the girl is sitting on the floor of the water endseq,startseq girl wets her head in white bucket endseq
751737218_b89839a311,startseq two girls are playing in the water endseq,startseq boy tries to throw water on another person with his water bottle endseq
752052256_243d111bf0,startseq two children are playing in field of water endseq,startseq child is squirted with water while older people sit and watch endseq
753285176_f21a2b984d,startseq two people are standing on grassy hill endseq,startseq an adult and child hold hands as they walk up grassy hill endseq
753578547_912d2b4048,startseq dog is running through the grass endseq,startseq brown and black yorkie is playing with red ball endseq
754852108_72f80d421f,startseq woman in crochet hat and hat and hat and hat and sunglasses and hat and sunglasses and sunglasses and sunglasses and sunglasses and sunglasses and sunglasses and sunglasses and sunglasses and sunglasses and sunglasses and,startseq man with baseball cap and shiny sunglasses looks down while another bald man looks down endseq
755326139_ee344ece7b,startseq girl in swimsuit is splashed by water endseq,startseq girl makes an arc of water with her hair in pool endseq
756004341_1a816df714,startseq woman in blue jacket and sunglasses and sunglasses and sunglasses and sunglasses and sunglasses and sunglasses and sunglasses and sunglasses and sunglasses and sunglasses and sunglasses and sunglasses and sunglasses and sunglasses and sunglasses and,"startseq ""two children in yard wearing sunglasses with play structure behind them ."" endseq"
756521713_5d3da56a54,startseq the dog is throwing his mouth endseq,startseq seated woman with short hair and camera throws frisbee to brown dog endseq
756909515_a416161656,startseq two dogs are playing in the water endseq,startseq three dogs are playing in the water endseq
757046028_ff5999f91b,startseq the man is wearing green shirt and white drums endseq,startseq large man in leather costume plays big drum beside little boy playing little drum endseq
757133580_ba974ef649,startseq the man is being bungee on the air endseq,startseq child at the top of fake rock wall endseq
757332692_6866ae545c,startseq two puppies are playing with newborn newborn cat endseq,startseq smiling woman punching dog endseq
758921886_55a351dd67,startseq girl in swimsuit is climbing up endseq,startseq girl wearing blue dress is sliding down tube slide endseq
759015118_4bd3617e60,startseq two girls are sitting on the street endseq,startseq boy in blue shirt endseq
760138567_762d9022d4,startseq two children are sitting on the water endseq,startseq child jumping from slide into pool endseq
760180310_3c6bd4fd1f,startseq dog is laying on the ground endseq,startseq baby lays next to big brown dog on palid bed cover endseq
762947607_2001ee4c72,startseq two children are playing in field endseq,startseq boy walks in meadow near some trees endseq
763577068_4b96ed768b,startseq two girls are playing in the grass endseq,startseq dog on the heels of man endseq
765091078_a8a11c6f9e,startseq the white dog is running on the beach endseq,startseq child walking on rocks endseq
765298136_7805fbb079,startseq person is jumping through the air endseq,startseq man belaying down waterfall endseq
765929807_de381cc764,startseq two people climbing climbing wall endseq,startseq group of people walking on rocky ridge endseq
766061382_6c7ff514c4,startseq the woman in the bathing suit and bathing suit and bathing suit and bathing suit and bathing suit and bathing suit and bathing suit and bathing suit and bathing suit and bathing suit and bathing,startseq bare chested smiling child plays in water endseq
766099402_cdda6964f0,startseq the athlete is being ride at the amusement park endseq,startseq lady in an orange dress rides ride at the fair endseq
766346887_a9a9d0637a,startseq man in blue shirt is sitting on the trampoline endseq,startseq boy and girl go down metal slide endseq
769260947_02bc973d76,startseq dog swimming in water endseq,startseq dog stands shoulder deep in muddy water endseq
771048251_602e5e8f45,startseq the child is laying on the ground endseq,startseq blonde child is being bitten on the nose by little orange kitten endseq
771366843_a66304161b,startseq hiker climbing mountain endseq,startseq the men are in rocky mountain area endseq
772212710_f5fc22ed35,startseq two girls in bathing dresses are playing in the grass endseq,startseq the two girls are carrying several stuffed toy animals endseq
772403830_08b72c7da9,startseq person in wetsuit is surfing endseq,startseq boy wearing black shorts is jumping into the ocean endseq
774009278_8e75b7d498,startseq white dog is running in the air endseq,startseq dog is jumping to play in the water endseq
775664534_3f6de7d413,startseq two people in field and backpacks are walking on grassy field endseq,startseq little red-haired boy runs down grassy hill followed behind by two girls endseq
778885185_3f6905370b,startseq brown dog is running through the grass endseq,startseq brown dog chases tattered ball around the yard endseq
781118358_19087c9ec0,startseq the little girl is sitting on the floor with the sofa endseq,startseq curly-haired boy jumps up on bed endseq
781387473_208ba152b3,startseq woman in green shirt is sitting on carnival ride endseq,startseq girl in pink shirt on carnival ride with huge stuffed animal endseq
782017931_75d92bb7a4,startseq two people are riding on the street endseq,startseq couple is standing against railing looking at beautiful lake and sunset endseq
782401952_5bc5d3413a,startseq three girls are sitting in front of store endseq,startseq group of teenagers near simpsons characters endseq
783353797_fdf91bdf4c,startseq two people are sitting on the street endseq,startseq girl is on the sidewalk looking at white van in the street endseq
783994497_4f6885454d,startseq man in blue shirt is holding his hand at the mans ring endseq,startseq group of people are getting fountain drinks at convenience store endseq
788126442_086334f0cf,startseq baby in walker endseq,startseq baby girl has the contents of red pot all over her face endseq
78984436_ad96eaa802,startseq dog running through the grass endseq,startseq german shepherd chases another with stick in his mouth endseq
791338571_7f38510bf7,startseq two dogs are playing in the grass endseq,"startseq ""a bull stands in field next to red car ."" endseq"
792362827_5ab5281b99,startseq three children are posing for picture endseq,"startseq ""a group of young blond children one carrying rifle poses in front of house ."" endseq"
795081510_53fd17d101,startseq man is standing on dock looking at the water endseq,"startseq ""a couple hold each other standing on ferry looking out at ferry ."" endseq"
798343627_7492fe0c12,startseq young girl blowing bubbles with his eyes endseq,startseq girl is blowing huge bubble endseq
799199774_142b1c3bb2,startseq swimmer in pool endseq,startseq boy plays in pool with an inflatable toy endseq
799431781_65dc312afc,startseq two children are playing in the grass endseq,startseq the little boy covering his mouth is sitting between covering his eyes and another boy covering his ears endseq
799486353_f665d7b0f0,startseq young girl in bathing suit is playing in the water endseq,startseq child is waiting on the beach holding boogie board endseq
801607443_f15956d1ce,startseq man is climbing rock cliff endseq,startseq one climber is sitting on the rock overlooking the ocean whilst another climber is on her way up endseq
802594049_289e3c8420,startseq two men are wearing blue shirts and white shirts are standing in front of water endseq,startseq black man with facial hair wears navy hat and blue jacket in front of white background endseq
804087017_330bcc8c56,startseq people are walking on the street endseq,startseq many people standing and sitting on the street in front of billboards endseq
805682444_90ed9e1ef3,startseq the dog is splashing in the water endseq,startseq the two dogs are white and black and are digging in the mud endseq
808245064_8a7971fc5b,startseq woman in blue shirt is looking at the camera endseq,startseq dark skinned man smoking cigarette near green trashcan endseq
811662356_f9a632b63c,startseq young girl in blue shirt and blue shirt is swinging in field endseq,startseq child stands near fence endseq
811663364_4b350a62ce,startseq girl in bathing suit is jumping off trampoline endseq,startseq girl in pink swimsuit jumps through water sprinkler endseq
812196663_0c969970b5,startseq woman in bathing suit and white hair and white hair and white hair and white hair and white hair and white hair and white hair and white hair and white hair and white hair and,startseq black boy and white boy in swimming trunks are hugging each other on beach or lake endseq
816084977_21c1811c9a,startseq two girls are walking on the shore endseq,startseq child and dog are shown silohuetted in afternoon sun in front of lake or pond endseq
818340833_7b963c0ee3,startseq white dog is running through the grass endseq,startseq black and white dog is carrying stick in field endseq
820169182_f5e78d7d19,startseq baby in blue shirt is playing with plastic toy endseq,startseq two babies look up while they are playing in playpen with lot of balls endseq
822836318_21544f0f78,startseq child in red and helmet is sitting on the snow endseq,startseq child in winter gear is hiding inside cave made of snow while it is snowing endseq
823675317_b5fbdb17b3,startseq two girls are playing in the water endseq,startseq boy in blue carries bucket endseq
823697339_aadbeef495,startseq three people are standing in front of wall endseq,startseq redheaded woman eating some food with few people standing around her endseq
824123145_59243e504e,startseq the woman is walking on the street endseq,startseq people walk outside on wooden walkway endseq
824782868_a8f532f3a6,startseq girl in pink dress and flowers endseq,startseq girl in pink outfit and blue cap laughs endseq
824923476_d85edce294,startseq two dogs are in the grass endseq,startseq black and white dog following behind some spotted geese endseq
825918657_d92f1761f4,startseq two dogs are playing in the grass endseq,startseq brown and white dog with pink frisbee in its mouth is humping over man 's back endseq
827941668_2e4ac6cb39,startseq two people are running on the shore endseq,startseq child is splashing in the water at the beach endseq
832128857_1390386ea6,startseq the girl is swinging on swing endseq,startseq red haired little boy smiles while swinging endseq
835415474_7b7f2a9768,startseq young girl in pink shirt is playing with his arms endseq,startseq baby hangs off an adult 's back while laughing endseq
836768303_d748df5546,startseq the small child is laying on the grass endseq,startseq small blonde boy and another small child are inside cushion doghouse with brown dog endseq
836828001_af98d16256,startseq young boy wearing blue shirt swam in the tub of water endseq,startseq child in the bathtub with water coming out of his mouth endseq
837893113_81854e94e3,startseq the little boy in the orange shirt is throwing ball endseq,startseq child throwing an orange toy endseq
837919879_94e3dacd83,startseq the man is jumping off the sand endseq,startseq two guys are playing horse shoe together endseq
838074897_9d6270b3cd,startseq young girl wearing blue shirt and white shirt is playing in the water endseq,startseq brown haired little girl is jumping through squirts of water endseq
839295615_bb9baf2f95,startseq woman in kilt walks down the street endseq,startseq boy is riding dolly passed two 1950s cars endseq
842960985_91daf0d6ec,startseq the skateboarder is jumping on the water endseq,startseq man in beige trench coat is walking in the rain endseq
842961005_692737888e,startseq the man is walking on the street endseq,startseq girl walking with her grey umbrella endseq
843616798_5ab0ecb525,startseq two dogs are racing around each other in the background endseq,startseq black and white dog is herding group of sheep on dusty road endseq
846085364_fc9d23df46,startseq the skier is skiing down the snow endseq,startseq bundled-up toddler in the snow endseq
84713990_d3f3cef78b,startseq people are riding on river endseq,startseq group of people on blue raft going down river endseq
847782643_57248bbdab,startseq two children are standing in front of flowers endseq,startseq two children laying on the floor with group of wooden blocks above their heads endseq
848180689_d67a1361ce,startseq the boy is jumping into the air endseq,startseq girl and woman playing with ball in pool endseq
848293676_98e73c52c1,startseq girl in pink shirt is jumping off pool endseq,startseq boy in red suit jumps into pool endseq
852469220_bc0fee3623,startseq the black dog is swimming in the water endseq,startseq black and white dog is swimming through some water endseq
854333409_38bc1da9dc,startseq two black dogs play in the grass endseq,"startseq ""the dog on the right has red object in his mouth and the other dog has biting it ."" endseq"
856985136_649c0a3881,startseq two people are sitting on the water endseq,startseq girl touches the fountain with her foot endseq
857914283_270d7d1c87,startseq two girls are sitting on the floor with halloween bath endseq,startseq two blonde boys are playing on bed endseq
859620561_de417cac1e,startseq two dogs are running in the grass endseq,startseq brown dog catching frisbee in the air endseq
860928274_744d14f198,startseq group of people are in the air endseq,startseq child smiles as he plays in an inflatable gym endseq
861608773_bdafd5c996,startseq dog and white dog is running in the grass endseq,startseq black and white dog running on green grassy field endseq
861661418_8a37024ace,startseq dog is running on the sidewalk endseq,startseq brown dog picks up twig from stone surface endseq
861795382_5145ad433d,startseq man in white shirt is riding bike on the edge of rocks endseq,startseq boy in blue shirt and shorts jumping bike with ramp endseq
862054277_34b5a6f401,startseq girl in yellow dress and hat is blowing her head out of the camera endseq,"startseq ""a little girl in swimsuit and braids is in front of the water in the grass with her arms crossed in front of her chest"" endseq"
862156271_3eacea90a8,startseq two girls are sitting on the back of window endseq,startseq girls with orange hair standing on the street with some kind of bottle in their hand endseq
862177617_c2c0581075,startseq two women dressed in red and red hat are sitting in front of an audience endseq,startseq girl is wearing blue wig under brown hooded jacket endseq
862187579_9faf4a51e0,startseq the woman is wearing blue shirt and hat and white shirt is standing on the side of the wall endseq,startseq man wearing glasses is staring off into space endseq
86412576_c53392ef80,startseq the man is wearing blue hat and hat is sitting on the air endseq,startseq group of people are walking while holding numerous baskets and rugs endseq
864290968_eccb46d5ab,startseq two people sitting on the window of the window of the bus endseq,startseq bearded man sits at bus window endseq
86542183_5e312ae4d4,startseq two skiers are skiing on the snow endseq,startseq two boys play hockey on frozen pond endseq
866841633_05d273b96d,startseq man in red wetsuit is surfing endseq,startseq man wearing orange vest is canoeing in the blue water endseq
870710405_51e507b31a,startseq woman in red shirt and white shirt is standing in the water endseq,startseq an older lady wearing tinkerbell jacket endseq
871290646_307cddd4e7,startseq the woman is wearing blue shirt and yellow shirt endseq,startseq clown dressed in red and yellow holds something to his mouth endseq
871290666_4877e128c0,startseq the little boy is sitting on the street endseq,startseq man in wide-brimmed hat is sleeping against column endseq
872135364_8c1e47d163,startseq dog is running through the grass endseq,startseq big grey dog wearing chain collar has smaller brown dog pinned down endseq
872512911_ca383b40e4,startseq people are watching the water endseq,"startseq ""large group of people most setting down on walkway with two boys standing up holding plates ."" endseq"
872622575_ba1d3632cc,startseq the man is climbing up steep rocky elevation endseq,startseq man climbing mountain endseq
873633312_a756d8b381,startseq the woman is throwing the ball endseq,"startseq ""a boy in life jacket jumps onto something yellow out of frame ."" endseq"
874665322_9ad05c4065,startseq two dogs are running in the grass endseq,startseq brown dog is playing outside in grassy area endseq
875731481_a5a0a09934,startseq woman in costume and green costume is wearing costume endseq,startseq woman wearing brightly colored costume stands onstage endseq
878758390_dd2cdc42f6,startseq the dog is standing on the beach endseq,startseq white dog is running on rocky beach endseq
880220939_0ef1c37f1f,startseq woman in pink dress and pink skirt is walking on the street endseq,startseq group of woman in pink dresses walking across crosswalk towards cruisship endseq
881725588_efabbcd96a,startseq two men are sitting on the floor endseq,startseq group of girls and two are pulling on some type of yarn item in girls bag endseq
883040210_3c4a10f030,startseq person climbing rocky cliff endseq,startseq climber is sillhouetted against the sky and rocks as he hangs by rope from another rock endseq
887108308_2da97f15ef,startseq two people are sitting on the street endseq,startseq child walks while holding an adult 's hand endseq
888425986_e4b6c12324,startseq the skateboarder is jumping off the air endseq,startseq boy is upside down in midair near lake at sunset endseq
888517718_3d5b4b7b43,startseq dog with red collar is running in the grass endseq,startseq brown and black dog is standing on its hind legs trying to catch something endseq
890734502_a5ae67beac,startseq two children are wearing bathing and white bathing and white bathing and white bathing suit and white bathing suit is splashed by water endseq,startseq boy in black swimsuit playing near the water endseq
892340814_bdd61e10a4,startseq man climbing rock climbing endseq,startseq lone person in harness climbing huge rock endseq
894928353_002a3d5f06,startseq two men are sitting on the ice endseq,startseq the three children are playing on the rails endseq
895502702_5170ada2ee,startseq two dogs are running in the grass endseq,startseq black and white dog is chasing ball on an open plane endseq
897406883_f09f673d94,startseq the little girl is sitting on the beach endseq,startseq child pulls another in small wagon endseq
897621891_efb1e00d1d,startseq swimmer in blue shirt and goggles is swimming underwater endseq,startseq boy is swimming underwater holding toy in his hand endseq
899810584_61e1578d3f,startseq the man is climbing up the snow endseq,startseq man climbing mountain endseq
90011335_cfdf9674c2,startseq person in red jacket is surfing endseq,"startseq ""a boat is on the water with mountains in the background ."" endseq"
900144365_03cd1899e3,startseq two people are walking on the street endseq,startseq girl in black clothes leads the way in race endseq
905355838_3a43fdfd4e,startseq baseball player in baseball uniform is jumping to catch baseball endseq,startseq baseball player standing on the field endseq
909191414_1cf5d85821,startseq girl in pink shirt is sitting on the grass endseq,startseq boy is leaping over blue hose pipe as little girl watches endseq
909808296_23c427022d,startseq dog rolls on the leaves endseq,startseq brown and black dog on leash is sniffed by black and white dog endseq
911527312_f81ee36b97,startseq child climbing up tree endseq,startseq boy wearing red crocs climbing tree endseq
911795495_342bb15b97,startseq the woman is wearing pink shirt and black hair is blowing bubbles endseq,startseq girl sits on swing endseq
917574521_74fab68514,startseq three girls in green dress are sitting in the middle of green playhouse endseq,startseq one young girl pushing toy while her twin sister looks on endseq
918886676_3323fb2a01,startseq dog is standing on the ground endseq,startseq brown dog drinks from water bottle endseq
923550133_ac9d7a2932,startseq two people are sitting on the beach endseq,startseq two girls are sitting outside on the ground in front of lake endseq
925491651_57df3a5b36,startseq dog is walking through the water endseq,startseq dog leaps out of the water endseq
927420680_6cba7c040a,startseq three people are sitting on the grass endseq,startseq man is walking by trees in front of the city skyline endseq
929679367_ff8c7df2ee,startseq dog is running in the grass endseq,startseq beagle is playing with tennis ball endseq
930126921_1b94605bdc,startseq two girls are blowing bubbles with one in the background endseq,startseq man in black shirt enjoys snack while woman in white shirt looks confused endseq
930748509_8ca5cf5c24,startseq dog is sitting on the grass endseq,startseq man in pets dog on the chest at park endseq
933118213_b35b0b62a7,startseq the little girl is wearing blue shirt and blue shirt is swinging on the partly field endseq,startseq boy holding fishing rod endseq
934375844_dd149fed18,startseq small child with curly hair is sitting on the bath endseq,startseq baby in white top is sitting on bed endseq
937559727_ae2613cee5,startseq woman in black shirt and white hair is standing in the air endseq,startseq blonde fisherman standing in the water prepares his hook endseq
938162709_21443d352f,startseq person in black jacket is walking down snowy hill endseq,startseq cross-country skier following path endseq
93922153_8d831f7f01,startseq the man is climbing up rocky cliff endseq,startseq woman climbs up cliff endseq
940973925_a2e6d7951c,startseq the man is wearing red shirt and white pants and white pants is standing in front of building endseq,"startseq ""kids are playing ball in front of big fancy building"" endseq"
94232465_a135df2711,startseq man in blue shirt is jumping over the water endseq,startseq lady ice skates while pulling child in buggy endseq
942399470_6132d3e5d2,startseq the woman is sitting on the bench endseq,startseq bearded man is sitting on bench wearing fur lined jacket and hat endseq
944374205_fd3e69bfca,startseq three people are sitting on grassy hill endseq,startseq group of boys play soccer on the grass while another looks down from rock endseq
944788251_a0bcd4b960,startseq two children are standing on the water endseq,startseq boy and dog on dock are watching another dog swim away endseq
945509052_740bb19bc3,startseq the girl in the blue swimsuit is throwing her hand in the air endseq,startseq girl sits on the beach under bright pink sunshade endseq
946051430_8db7e4ce09,startseq two people are climbing on the beach endseq,startseq girls in swimsuits jumping into water from behind endseq
947664583_7c63172366,startseq children in bathing pool endseq,startseq child jumps into pool as man looks on endseq
